date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,scaling,interpolated,x
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2020-09-15,Oil (palm) - Wholesale,1/10 100 L,oil and fats,36.583330000000004,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 100 L),Oil palm Whs.,0.1,1.0,
2020-10-15,Oil (palm) - Wholesale,1/10 100 L,oil and fats,36.583330000000004,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 100 L),Oil palm Whs.,0.1,1.0,
2020-11-15,Oil (palm) - Wholesale,1/10 100 L,oil and fats,36.583330000000004,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 100 L),Oil palm Whs.,0.1,1.0,
2020-12-15,Oil (palm) - Wholesale,1/10 100 L,oil and fats,36.583330000000004,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 100 L),Oil palm Whs.,0.1,1.0,
2021-01-15,Oil (palm) - Wholesale,1/10 100 L,oil and fats,36.583330000000004,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 100 L),Oil palm Whs.,0.1,1.0,
2016-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,400.0,NGN,Nigeria,Abia,65698.0,Aba,1967.0,62,14.0,15.0,6,1967_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1452816000.0
2016-02-15,Oil (palm) - Wholesale,1/10 L,oil and fats,725.0,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,62,14.0,15.0,6,1972_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1455494400.0
2016-03-15,Oil (palm) - Wholesale,1/10 L,oil and fats,500.0,NGN,Nigeria,Abia,65698.0,Aba,1967.0,62,14.0,15.0,6,1967_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1458000000.0
2016-04-15,Oil (palm) - Wholesale,1/10 L,oil and fats,500.0,NGN,Nigeria,Abia,65698.0,Aba,1967.0,62,14.0,15.0,6,1967_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1460678400.0
2016-05-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1463270400.0
2016-06-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1465948800.0
2016-07-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1468540800.0
2016-08-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1471219200.0
2016-09-15,Oil (palm) - Wholesale,1/10 L,oil and fats,251.60000000000002,NGN,Nigeria,Kaduna,2224.0,Giwa,1971.0,62,14.0,15.0,6,1971_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1473897600.0
2016-10-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1476489600.0
2016-11-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1479168000.0
2016-12-15,Oil (palm) - Wholesale,1/10 L,oil and fats,506.0,NGN,Nigeria,Lagos,2230.0,Lagos,1978.0,62,14.0,15.0,6,1978_62_14_15,,2016.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1481760000.0
2017-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,64.57000000000001,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,62,14.0,15.0,6,1974_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1484438400.0
2017-02-15,Oil (palm) - Wholesale,1/10 L,oil and fats,64.56,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,62,14.0,15.0,6,1974_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1487116800.0
2017-03-15,Oil (palm) - Wholesale,1/10 L,oil and fats,52.800000000000004,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,62,14.0,15.0,6,1979_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1489536000.0
2017-04-15,Oil (palm) - Wholesale,1/10 L,oil and fats,44.0,NGN,Nigeria,Kebbi,2227.0,Gwandu,1974.0,62,14.0,15.0,6,1974_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1492214400.0
2017-05-15,Oil (palm) - Wholesale,1/10 L,oil and fats,38.300000000000004,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,62,14.0,15.0,6,1973_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1494806400.0
2017-06-15,Oil (palm) - Wholesale,1/10 L,oil and fats,40.5,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,62,14.0,15.0,6,1973_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1497484800.0
2017-07-15,Oil (palm) - Wholesale,1/10 L,oil and fats,40.5,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,62,14.0,15.0,6,1976_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1500076800.0
2017-08-15,Oil (palm) - Wholesale,1/10 L,oil and fats,45.800000000000004,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,62,14.0,15.0,6,1972_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1502755200.0
2017-09-15,Oil (palm) - Wholesale,1/10 L,oil and fats,47.800000000000004,NGN,Nigeria,Gombe,65704.0,Gombe,1972.0,62,14.0,15.0,6,1972_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1505433600.0
2017-10-15,Oil (palm) - Wholesale,1/10 L,oil and fats,43.2,NGN,Nigeria,Jigawa,2223.0,Gujungu,1973.0,62,14.0,15.0,6,1973_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1508025600.0
2017-11-15,Oil (palm) - Wholesale,1/10 L,oil and fats,42.73346000000001,NGN,Nigeria,Borno,2216.0,Maiduguri,1979.0,62,14.0,15.0,6,1979_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1510704000.0
2017-12-15,Oil (palm) - Wholesale,1/10 L,oil and fats,42.0,NGN,Nigeria,Katsina,2226.0,Dandume,1970.0,62,14.0,15.0,6,1970_62_14_15,,2017.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1513296000.0
2018-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,41.833335000000005,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-02-15,Oil (palm) - Wholesale,1/10 L,oil and fats,41.66667,NGN,Nigeria,Yobe,2240.0,Damaturu,1969.0,62,14.0,15.0,6,1969_62_14_15,,2018.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1518652800.0
2018-03-15,Oil (palm) - Wholesale,1/10 L,oil and fats,39.208330000000004,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,62,14.0,15.0,6,1976_62_14_15,,2018.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1521072000.0
2018-04-15,Oil (palm) - Wholesale,1/10 L,oil and fats,37.75,NGN,Nigeria,Kano,2225.0,Dawanau,1976.0,62,14.0,15.0,6,1976_62_14_15,,2018.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1523750400.0
2018-05-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,NGN,Nigeria,Kaduna,2224.0,Saminaka,1982.0,62,14.0,15.0,6,1982_62_14_15,,2018.0,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,0.0,1526342400.0
2018-06-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-07-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-08-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-09-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-10-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-11-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2018-12-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-02-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-03-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-04-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-05-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-06-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-07-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-08-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-09-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-10-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-11-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2019-12-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-02-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-03-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-04-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-05-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-06-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-07-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-08-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-09-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-10-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-11-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2020-12-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2021-01-15,Oil (palm) - Wholesale,1/10 L,oil and fats,36.85333,,,,,,,62,,,6,,,,Oil (palm) - Wholesale (1/10 L),Oil palm Whs.,0.1,1.0,
2016-01-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,,,,,,,96,,,6,,,,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,1.0,
2016-02-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,,,,,,,96,,,6,,,,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,1.0,
2016-03-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,,,,,,,96,,,6,,,,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,1.0,
2016-04-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,,,,,,,96,,,6,,,,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,1.0,
2016-05-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,,,,,,,96,,,6,,,,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,1.0,
2016-06-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,96,15.0,38.0,6,2395_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1465948800.0
2016-07-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Borno,2216.0,Baga Road,2385.0,96,15.0,38.0,6,2385_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1468540800.0
2016-08-15,Oil (vegetable) - Retail,750 ML,oil and fats,310.0,NGN,Nigeria,Borno,2216.0,Bullunkutu,2386.0,96,15.0,38.0,6,2386_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1471219200.0
2016-09-15,Oil (vegetable) - Retail,750 ML,oil and fats,380.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,96,15.0,38.0,6,2395_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1473897600.0
2016-10-15,Oil (vegetable) - Retail,750 ML,oil and fats,390.0,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,96,15.0,38.0,6,2398_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1476489600.0
2016-11-15,Oil (vegetable) - Retail,750 ML,oil and fats,420.0,NGN,Nigeria,Borno,2216.0,Budum,2384.0,96,15.0,38.0,6,2384_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1479168000.0
2016-12-15,Oil (vegetable) - Retail,750 ML,oil and fats,445.0,NGN,Nigeria,Borno,2216.0,Bullunkutu,2386.0,96,15.0,38.0,6,2386_96_15_38,,2016.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1481760000.0
2017-01-15,Oil (vegetable) - Retail,750 ML,oil and fats,475.0,NGN,Nigeria,Borno,2216.0,Budum,2384.0,96,15.0,38.0,6,2384_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1484438400.0
2017-02-15,Oil (vegetable) - Retail,750 ML,oil and fats,475.0,NGN,Nigeria,Borno,2216.0,Budum,2384.0,96,15.0,38.0,6,2384_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1487116800.0
2017-03-15,Oil (vegetable) - Retail,750 ML,oil and fats,475.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,96,15.0,38.0,6,2395_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1489536000.0
2017-04-15,Oil (vegetable) - Retail,750 ML,oil and fats,625.0,NGN,Nigeria,Borno,2216.0,Bolori Stores,3073.0,96,15.0,38.0,6,3073_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1492214400.0
2017-05-15,Oil (vegetable) - Retail,750 ML,oil and fats,436.7,NGN,Nigeria,Borno,2216.0,Custom,2395.0,96,15.0,38.0,6,2395_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1494806400.0
2017-06-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,96,15.0,38.0,6,2389_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1497484800.0
2017-07-15,Oil (vegetable) - Retail,750 ML,oil and fats,500.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,96,15.0,38.0,6,2387_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1500076800.0
2017-08-15,Oil (vegetable) - Retail,750 ML,oil and fats,610.0,NGN,Nigeria,Borno,2216.0,Custom,2395.0,96,15.0,38.0,6,2395_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1502755200.0
2017-09-15,Oil (vegetable) - Retail,750 ML,oil and fats,500.0,NGN,Nigeria,Yobe,2240.0,Yunusari,2392.0,96,15.0,38.0,6,2392_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1505433600.0
2017-10-15,Oil (vegetable) - Retail,750 ML,oil and fats,650.0,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,96,15.0,38.0,6,2398_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1508025600.0
2017-11-15,Oil (vegetable) - Retail,750 ML,oil and fats,510.0,NGN,Nigeria,Yobe,2240.0,Bade (Gashua),2388.0,96,15.0,38.0,6,2388_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1510704000.0
2017-12-15,Oil (vegetable) - Retail,750 ML,oil and fats,510.0,NGN,Nigeria,Yobe,2240.0,Damaturu (Sunday Market),2391.0,96,15.0,38.0,6,2391_96_15_38,,2017.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1513296000.0
2018-01-15,Oil (vegetable) - Retail,750 ML,oil and fats,500.0,NGN,Nigeria,Yobe,2240.0,Gujba (Buni Yadi),2390.0,96,15.0,38.0,6,2390_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1515974400.0
2018-02-15,Oil (vegetable) - Retail,750 ML,oil and fats,500.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,96,15.0,38.0,6,2387_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1518652800.0
2018-03-15,Oil (vegetable) - Retail,750 ML,oil and fats,475.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,96,15.0,38.0,6,2387_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1521072000.0
2018-04-15,Oil (vegetable) - Retail,750 ML,oil and fats,500.0,NGN,Nigeria,Yobe,2240.0,Nguru,2387.0,96,15.0,38.0,6,2387_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1523750400.0
2018-05-15,Oil (vegetable) - Retail,750 ML,oil and fats,525.0,NGN,Nigeria,Borno,2216.0,Bullunkutu,2386.0,96,15.0,38.0,6,2386_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1526342400.0
2018-06-15,Oil (vegetable) - Retail,750 ML,oil and fats,423.3,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,96,15.0,38.0,6,2398_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1529020800.0
2018-07-15,Oil (vegetable) - Retail,750 ML,oil and fats,450.0,NGN,Nigeria,Yobe,2240.0,Bade (Gashua),2388.0,96,15.0,38.0,6,2388_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1531612800.0
2018-08-15,Oil (vegetable) - Retail,750 ML,oil and fats,400.0,NGN,Nigeria,Borno,2216.0,Baga Road,2385.0,96,15.0,38.0,6,2385_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1534291200.0
2018-09-15,Oil (vegetable) - Retail,750 ML,oil and fats,400.0,NGN,Nigeria,Borno,2216.0,Budum,2384.0,96,15.0,38.0,6,2384_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1536969600.0
2018-10-15,Oil (vegetable) - Retail,750 ML,oil and fats,355.0,NGN,Nigeria,Yobe,2240.0,Yunusari,2392.0,96,15.0,38.0,6,2392_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1539561600.0
2018-11-15,Oil (vegetable) - Retail,750 ML,oil and fats,375.0,NGN,Nigeria,Borno,2216.0,Baga Road,2385.0,96,15.0,38.0,6,2385_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1542240000.0
2018-12-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Yobe,2240.0,Damaturu (Sunday Market),2391.0,96,15.0,38.0,6,2391_96_15_38,,2018.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1544832000.0
2019-01-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Borno,2216.0,Tashan Bama,2398.0,96,15.0,38.0,6,2398_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1547510400.0
2019-02-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Borno,2216.0,Kusawam Shanu,2396.0,96,15.0,38.0,6,2396_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1550188800.0
2019-03-15,Oil (vegetable) - Retail,750 ML,oil and fats,320.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,96,15.0,38.0,6,1981_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1552608000.0
2019-04-15,Oil (vegetable) - Retail,750 ML,oil and fats,310.0,NGN,Nigeria,Yobe,2240.0,Gulani (Tettaba),2400.0,96,15.0,38.0,6,2400_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1555286400.0
2019-05-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,96,15.0,38.0,6,2389_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1557878400.0
2019-06-15,Oil (vegetable) - Retail,750 ML,oil and fats,320.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,96,15.0,38.0,6,1981_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1560556800.0
2019-07-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,96,15.0,38.0,6,2389_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1563148800.0
2019-08-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,96,15.0,38.0,6,2389_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1565827200.0
2019-09-15,Oil (vegetable) - Retail,750 ML,oil and fats,300.0,NGN,Nigeria,Yobe,2240.0,Gujba (Buni Yadi),2390.0,96,15.0,38.0,6,2390_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1568505600.0
2019-10-15,Oil (vegetable) - Retail,750 ML,oil and fats,320.0,NGN,Nigeria,Yobe,2240.0,Potiskum,1981.0,96,15.0,38.0,6,1981_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1571097600.0
2019-11-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Yobe,2240.0,Gujba (Buni Yadi),2390.0,96,15.0,38.0,6,2390_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1573776000.0
2019-12-15,Oil (vegetable) - Retail,750 ML,oil and fats,350.0,NGN,Nigeria,Yobe,2240.0,Yusufari,2389.0,96,15.0,38.0,6,2389_96_15_38,,2019.0,Oil (vegetable) - Retail (750 ML),Oil vegetable,1.0,0.0,1576368000.0
